institution_id,name,type,state,city,url,accreditation_status,source,last_updated
356,Suffolk University Paralegal Studies,Paralegal Program,Massachusetts,,https://www.suffolk.edu/cas/degrees-programs/political-science-legal-studies/undergraduate/paralegal-studies,AAfPE Member,AAfPE,2025-12-26 18:45:30
357,Sullivan University Paralegal Studies,Paralegal Program,Kentucky,,https://www.sullivan.edu/paralegal-studies/,AAfPE Member,AAfPE,2025-12-26 18:45:30
358,Tarleton State University Certified Paralegal,Paralegal Program,Texas,,https://www.tarleton.edu/extendeded/certified-paralegal-voucher-included/,AAfPE Member,AAfPE,2025-12-26 18:45:30
359,Tarrant County College Paralegal Studies,Paralegal Program,Texas,,https://www.tccd.edu/academics/courses-and-programs/programs-a-z/credit/paralegal-studies/,AAfPE Member,AAfPE,2025-12-26 18:45:30
360,Technical College of the Lowcountry Paralegal AAS,Paralegal Program,South Carolina,,https://www.tcl.edu/academics/pathways/law-criminal-justice/paralegal-associate-in-applied-science/,AAfPE Member,AAfPE,2025-12-26 18:45:30
361,Texas Southmost College Legal Studies,Paralegal Program,Texas,,https://www.tsc.edu/academics-and-career-programs/.../legal-studies/,AAfPE Member,AAfPE,2025-12-26 18:45:30
362,Texas State University–San Marcos Paralegal Cert,Paralegal Program,Texas,,https://www.polisci.txst.edu/…/certificates/paralegal.html,AAfPE Member,AAfPE,2025-12-26 18:45:30
363,Truckee Meadows Community College AAS Paralegal & Law,Paralegal Program,Nevada,,https://catalog.tmcc.edu/degrees-certificates/paralegal-law-aas/,AAfPE Member,AAfPE,2025-12-26 18:45:30
364,Tulane University Paralegal Studies,Paralegal Program,Louisiana,,https://sopa.tulane.edu/degrees-programs/certificates/post-baccalaureate/paralegal-studies,AAfPE Member,AAfPE,2025-12-26 18:45:30
365,Tulsa Community College Legal Studies,Paralegal Program,Oklahoma,,https://www.tulsacc.edu/academics/programs-courses/legal-studies,AAfPE Member,AAfPE,2025-12-26 18:45:30
366,Tyler Junior College Paralegal,Paralegal Program,Texas,,https://tjc.edu/programs/legal-studies-paralegal/,AAfPE Member,AAfPE,2025-12-26 18:45:30
367,UC Irvine Extension,Paralegal Program,California,,https://ce.uci.edu/programs/law/paralegal,AAfPE Member,AAfPE,2025-12-26 18:45:30
368,UC Riverside Extension,Paralegal Program,California,,https://extension.ucr.edu/certificates/paralegalstudies,AAfPE Member,AAfPE,2025-12-26 18:45:30
369,UC San Diego Extension,Paralegal Program,California,,https://extendedstudies.ucsd.edu/educational-programs/paralegal-certificate-program,AAfPE Member,AAfPE,2025-12-26 18:45:30
370,UCLA Extension,Paralegal Program,California,,https://www.uclaextension.edu/legal-programs/paralegal-studies/certificate/paralegal-studies,AAfPE Member,AAfPE,2025-12-26 18:45:30
371,UMGC Legal Studies,Paralegal Program,Maryland,,https://www.umgc.edu/online-degrees/bachelors/legal-studies,AAfPE Member,AAfPE,2025-12-26 18:45:30
372,UMass Lowell Online Paralegal Certificate,Paralegal Program,Massachusetts,,https://gps.uml.edu/certificates/undergrad/online-paralegal-certificate.cfm,AAfPE Member,AAfPE,2025-12-26 18:45:30
373,UNC Chapel Hill Paralegal,Paralegal Program,North Carolina,,https://paralegal.web.unc.edu/,AAfPE Member,AAfPE,2025-12-26 18:45:30
374,University of Alaska Anchorage,Paralegal Program,Alaska,,https://www.uaa.alaska.edu/academics/college-of-health/departments/justice-center/legl/index.cshtml,AAfPE Member,AAfPE,2025-12-26 18:45:30
375,University of Alaska Fairbanks,Paralegal Program,Alaska,,https://ecampus.uaf.edu/programs/associate-degrees/paralegal/,AAfPE Member,AAfPE,2025-12-26 18:45:30
376,University of Cincinnati Clermont Paralegal,Paralegal Program,Ohio,,https://ucclermont.edu/academics/academic-departments/business-law/blt-programs/paralegal/paralegal-ecurr.html,AAfPE Member,AAfPE,2025-12-26 18:45:30
377,University of Hartford Paralegal Studies,Paralegal Program,Connecticut,,https://www.hartford.edu/academics/graduate-professional-studies/programs/paralegal-studies/,AAfPE Member,AAfPE,2025-12-26 18:45:30
378,University of La Verne,Paralegal Program,California,,https://artsci.laverne.edu/legal-studies/,AAfPE Member,AAfPE,2025-12-26 18:45:30
379,University of Oklahoma College of Law Paralegal Studies,Paralegal Program,Oklahoma,,https://law.ou.edu/paralegal-studies,AAfPE Member,AAfPE,2025-12-26 18:45:30
380,University of San Diego,Paralegal Program,California,,https://www.sandiego.edu/law/academics/paralegal/,AAfPE Member,AAfPE,2025-12-26 18:45:30
381,University of Southern Mississippi Legal Studies,Paralegal Program,Mississippi,,https://www.usm.edu/undergraduate-programs/legal-studies.php,AAfPE Member,AAfPE,2025-12-26 18:45:30
382,University of Toledo Legal & Paralegal Studies,Paralegal Program,Ohio,,https://www.utoledo.edu/programs/undergrad/legal-and-paralegal-studies,AAfPE Member,AAfPE,2025-12-26 18:45:30
383,University of Washington PCE Paralegal Studies,Paralegal Program,Washington,,https://www.pce.uw.edu/certificates/paralegal-studies,AAfPE Member,AAfPE,2025-12-26 18:45:30
384,University of West Florida Online Paralegal Certificate,Paralegal Program,Florida,,https://uwf.edu/continuinged/programs/career-training/online-paralegal-certificate/,AAfPE Member,AAfPE,2025-12-26 18:45:30
385,Victor Valley College,Paralegal Program,California,,https://www.vvc.edu/paralegal-studies-program,AAfPE Member,AAfPE,2025-12-26 18:45:30
386,Villanova University Paralegal Certificate,Paralegal Program,Pennsylvania,,https://www1.villanova.edu/university/professional-studies/academics/professional-education/paralegal-certificate.html,AAfPE Member,AAfPE,2025-12-26 18:45:30
387,Wallace State Community College,Paralegal Program,Alabama,,https://www.wallacestate.edu/programs/academic-division/paralegal/index.html,AAfPE Member,AAfPE,2025-12-26 18:45:30
388,Walters State Community College Paralegal Studies,Paralegal Program,Tennessee,,https://ws.edu/academics/programs/tc/paralegal-studies.aspx,AAfPE Member,AAfPE,2025-12-26 18:45:30
389,Webster University Paralegal Studies,Paralegal Program,Missouri,,https://www.webster.edu/humanities-social-sciences/lcsj/paralegal-studies.php,AAfPE Member,AAfPE,2025-12-26 18:45:30
390,Western Kentucky University Paralegal Certificate,Paralegal Program,Kentucky,,https://catalog.wku.edu/undergraduate/arts-letters/political-science/paralegal-studies-certificate/,AAfPE Member,AAfPE,2025-12-26 18:45:30
391,Western Technical College Paralegal,Paralegal Program,Wisconsin,,https://www.westerntc.edu/legal-studies-paralegal,AAfPE Member,AAfPE,2025-12-26 18:45:30
392,Wharton County Junior College Paralegal,Paralegal Program,Texas,,https://www.wcjc.edu/programs/areas-of-interest/law-public-service/paralegal.aspx,AAfPE Member,AAfPE,2025-12-26 18:45:30
393,Widener University Delaware Law School Paralegal Certificate,Paralegal Program,Delaware,,https://delawarelaw.widener.edu/prospective-students/non-jd-programs/paralegal/paralegal-certificate/,AAfPE Member,AAfPE,2025-12-26 18:45:30
394,Wilbur Wright College Paralegal,Paralegal Program,Illinois,,https://www.ccc.edu/wright/departments/paralegal/,AAfPE Member,AAfPE,2025-12-26 18:45:30
395,Wilmington University Paralegal Certificate,Paralegal Program,Delaware,,https://www.wilmu.edu/behavioralscience/paralegal-certificate.aspx,AAfPE Member,AAfPE,2025-12-26 18:45:30
396,Winona State University Paralegal Studies,Paralegal Program,Minnesota,,https://www.winona.edu/academics/programs/paralegal-studies/,AAfPE Member,AAfPE,2025-12-26 18:45:30
